lat,lon,anomaly
-50.89005235602094,91.875,1.2388287
-50.89005235602094,96.875,1.2254505
-50.89005235602094,101.875,1.2081566
-50.89005235602094,106.875,1.1812668
-50.89005235602094,111.875,1.1374149
-50.89005235602094,116.875,1.0785427
-50.89005235602094,121.875,1.0324554
-50.89005235602094,126.875,0.99975204
-50.89005235602094,131.875,0.98467064
-50.89005235602094,136.875,0.97395134
-50.89005235602094,141.875,0.95476913
-50.89005235602094,146.875,0.9509258
-50.89005235602094,151.875,0.9483471
-50.89005235602094,156.875,0.9585724
-50.89005235602094,161.875,1.010807
-50.89005235602094,166.875,1.067091
-50.89005235602094,171.875,1.0758305
-50.89005235602094,176.875,1.0676346
-50.89005235602094,181.875,1.0614719
-50.89005235602094,186.875,1.0204506
-50.89005235602094,191.875,0.93260574
-50.89005235602094,196.875,0.80107117
-50.89005235602094,201.875,0.7510109
-50.89005235602094,206.875,0.71294594
-50.89005235602094,211.875,0.6066017
-50.89005235602094,216.875,0.51543427
-50.89005235602094,221.875,0.5695591
-50.89005235602094,226.875,0.6945782
-50.89005235602094,231.875,0.73350716
-50.89005235602094,236.875,0.7429466
-50.89005235602094,241.875,0.73768044
-50.89005235602094,246.875,0.7639942
-50.89005235602094,251.875,0.8090801
-50.89005235602094,256.875,0.86810493
-50.89005235602094,261.875,0.93288803
-50.89005235602094,266.875,0.97182846
-50.89005235602094,271.875,0.9762573
-50.89005235602094,276.875,0.95519257
-50.89005235602094,281.875,0.923542
-50.89005235602094,286.875,1.2226181
-50.89005235602094,291.875,1.1949482
-50.89005235602094,296.875,1.065937
-50.89005235602094,301.875,1.0261459
-50.89005235602094,306.875,0.94813156
-50.89005235602094,311.875,0.9703064
-50.89005235602094,316.875,0.9768696
-50.89005235602094,321.875,0.95467186
-50.89005235602094,326.875,0.9583359
-50.89005235602094,331.875,0.9858303
-50.89005235602094,336.875,1.0198841
-50.89005235602094,341.875,1.0566902
-50.89005235602094,346.875,1.1669617
-50.89005235602094,351.875,1.1790447
-50.89005235602094,356.875,1.1757793
-47.12041884816754,1.875,1.1655312
-47.12041884816754,6.875,1.1945915
-47.12041884816754,11.875,1.132843
-47.12041884816754,16.875,1.1184521
-47.12041884816754,21.875,1.146162
-47.12041884816754,26.875,1.1880627
-47.12041884816754,31.875,1.2550831
-47.12041884816754,36.875,1.3299942
-47.12041884816754,41.875,1.2912865
-47.12041884816754,46.875,1.2493153
-47.12041884816754,51.875,1.2650261
-47.12041884816754,56.875,1.2318211
-47.12041884816754,61.875,1.2756767
-47.12041884816754,66.875,1.310154
-47.12041884816754,71.875,1.3171616
-47.12041884816754,76.875,1.308012
-47.12041884816754,81.875,1.2770367
-47.12041884816754,86.875,1.2441597
-47.12041884816754,91.875,1.2225208
-47.12041884816754,96.875,1.208458
-47.12041884816754,101.875,1.1775074
-47.12041884816754,106.875,1.1390057
-47.12041884816754,111.875,1.093399
-47.12041884816754,116.875,1.057642
-47.12041884816754,121.875,1.0318146
-47.12041884816754,126.875,1.0006981
-47.12041884816754,131.875,0.99111176
-47.12041884816754,136.875,0.9823246
-47.12041884816754,141.875,1.02071
-47.12041884816754,146.875,1.1332664
-47.12041884816754,151.875,1.1700077
-47.12041884816754,156.875,1.1645241
-47.12041884816754,161.875,1.2129898
-47.12041884816754,166.875,1.3298264
-47.12041884816754,171.875,1.3709297
-47.12041884816754,176.875,1.347271
-47.12041884816754,181.875,1.2792606
-47.12041884816754,186.875,1.1668377
-47.12041884816754,191.875,1.0417404
-47.12041884816754,196.875,0.9371872
-47.12041884816754,201.875,0.8676605
-47.12041884816754,206.875,0.8051758
-47.12041884816754,211.875,0.74726295
-47.12041884816754,216.875,0.70386124
-47.12041884816754,221.875,0.68819046
-47.12041884816754,226.875,0.69771767
-47.12041884816754,231.875,0.7145176
-47.12041884816754,236.875,0.7253666
-47.12041884816754,241.875,0.74053764
-47.12041884816754,246.875,0.77129936
-47.12041884816754,251.875,0.7953892
-47.12041884816754,256.875,0.8500805
-47.12041884816754,261.875,0.9278145
-47.12041884816754,266.875,0.95018005
-47.12041884816754,271.875,0.9334011
-47.12041884816754,276.875,0.89333916
-47.12041884816754,281.875,0.8557205
-47.12041884816754,286.875,1.1742
-47.12041884816754,291.875,1.1982174
-47.12041884816754,296.875,1.0197353
-47.12041884816754,301.875,1.0182076
-47.12041884816754,306.875,1.1367264
-47.12041884816754,311.875,1.1561203
-47.12041884816754,316.875,1.0783443
-47.12041884816754,321.875,1.015377
-47.12041884816754,326.875,0.98667145
-47.12041884816754,331.875,0.96159935
-47.12041884816754,336.875,0.95386887
-47.12041884816754,341.875,1.0247593
-47.12041884816754,346.875,1.1639099
-47.12041884816754,351.875,1.1451511
-47.12041884816754,356.875,1.1379299
-43.35078534031414,1.875,1.0288963
-43.35078534031414,6.875,1.0193787
-43.35078534031414,11.875,1.0293865
-43.35078534031414,16.875,1.059761
-43.35078534031414,21.875,1.1027985
-43.35078534031414,26.875,1.1366653
-43.35078534031414,31.875,1.1770306
-43.35078534031414,36.875,1.2614994
-43.35078534031414,41.875,1.2000809
-43.35078534031414,46.875,1.1287861
-43.35078534031414,51.875,1.1639423
-43.35078534031414,56.875,1.1359749
-43.35078534031414,61.875,1.1605434
-43.35078534031414,66.875,1.2037449
-43.35078534031414,71.875,1.2522373
-43.35078534031414,76.875,1.2536125
-43.35078534031414,81.875,1.2495041
-43.35078534031414,86.875,1.2206955
-43.35078534031414,91.875,1.195673
-43.35078534031414,96.875,1.1548176
-43.35078534031414,101.875,1.1240959
-43.35078534031414,106.875,1.09342
-43.35078534031414,111.875,1.0621128
-43.35078534031414,116.875,1.0339756
-43.35078534031414,121.875,0.99531174
-43.35078534031414,126.875,0.9663105
-43.35078534031414,131.875,0.9553242
-43.35078534031414,136.875,0.9811058
-43.35078534031414,141.875,1.1117611
-43.35078534031414,146.875,1.3866043
-43.35078534031414,151.875,1.5344048
-43.35078534031414,156.875,1.4160671
-43.35078534031414,161.875,1.409832
-43.35078534031414,166.875,1.5024986
-43.35078534031414,171.875,1.6100082
-43.35078534031414,176.875,1.4999809
-43.35078534031414,181.875,1.3386269
-43.35078534031414,186.875,1.1839237
-43.35078534031414,191.875,1.0722847
-43.35078534031414,196.875,0.99341774
-43.35078534031414,201.875,0.93800926
-43.35078534031414,206.875,0.8826351
-43.35078534031414,211.875,0.81199837
-43.35078534031414,216.875,0.7422066
-43.35078534031414,221.875,0.69335556
-43.35078534031414,226.875,0.6757717
-43.35078534031414,231.875,0.68857956
-43.35078534031414,236.875,0.7047043
-43.35078534031414,241.875,0.71990776
-43.35078534031414,246.875,0.7650471
-43.35078534031414,251.875,0.8224945
-43.35078534031414,256.875,0.88739204
-43.35078534031414,261.875,0.93338394
-43.35078534031414,266.875,0.936039
-43.35078534031414,271.875,0.91183853
-43.35078534031414,276.875,0.86198235
-43.35078534031414,281.875,0.81588364
-43.35078534031414,286.875,1.0856915
-43.35078534031414,291.875,1.1561317
-43.35078534031414,296.875,0.98239136
-43.35078534031414,301.875,1.3064098
-43.35078534031414,306.875,1.2343178
-43.35078534031414,311.875,1.0904388
-43.35078534031414,316.875,1.0073566
-43.35078534031414,321.875,0.93012047
-43.35078534031414,326.875,0.86392593
-43.35078534031414,331.875,0.83406067
-43.35078534031414,336.875,0.8509884
-43.35078534031414,341.875,0.98121643
-43.35078534031414,346.875,0.9890766
-43.35078534031414,351.875,0.9377041
-43.35078534031414,356.875,0.98477936
-39.58115183246073,1.875,0.98482895
-39.58115183246073,6.875,0.97260666
-39.58115183246073,11.875,0.9379158
-39.58115183246073,16.875,0.9346905
-39.58115183246073,21.875,0.9630375
-39.58115183246073,26.875,0.97278214
-39.58115183246073,31.875,0.99840164
-39.58115183246073,36.875,1.0759048
-39.58115183246073,41.875,1.105154
-39.58115183246073,46.875,1.1433887
-39.58115183246073,51.875,1.2001171
-39.58115183246073,56.875,1.2545891
-39.58115183246073,61.875,1.2779274
-39.58115183246073,66.875,1.285759
-39.58115183246073,71.875,1.2434578
-39.58115183246073,76.875,1.2065334
-39.58115183246073,81.875,1.1882267
-39.58115183246073,86.875,1.1670208
-39.58115183246073,91.875,1.1710262
-39.58115183246073,96.875,1.1573277
-39.58115183246073,101.875,1.1343555
-39.58115183246073,106.875,1.093235
-39.58115183246073,111.875,1.0098705
-39.58115183246073,116.875,0.94480705
-39.58115183246073,121.875,0.9289875
-39.58115183246073,126.875,0.9569416
-39.58115183246073,131.875,0.98373604
-39.58115183246073,136.875,1.0160408
-39.58115183246073,141.875,1.1278934
-39.58115183246073,146.875,1.3867226
-39.58115183246073,151.875,1.6975117
-39.58115183246073,156.875,1.5468521
-39.58115183246073,161.875,1.5255013
-39.58115183246073,166.875,1.550724
-39.58115183246073,171.875,1.6129436
-39.58115183246073,176.875,1.5278759
-39.58115183246073,181.875,1.3162766
-39.58115183246073,186.875,1.2084827
-39.58115183246073,191.875,1.1344604
-39.58115183246073,196.875,1.064003
-39.58115183246073,201.875,1.0071964
-39.58115183246073,206.875,0.9343357
-39.58115183246073,211.875,0.8569584
-39.58115183246073,216.875,0.7774143
-39.58115183246073,221.875,0.7291336
-39.58115183246073,226.875,0.70947075
-39.58115183246073,231.875,0.70648
-39.58115183246073,236.875,0.68605804
-39.58115183246073,241.875,0.6874256
-39.58115183246073,246.875,0.75317764
-39.58115183246073,251.875,0.8449974
-39.58115183246073,256.875,0.9085388
-39.58115183246073,261.875,0.92375374
-39.58115183246073,266.875,0.8991413
-39.58115183246073,271.875,0.8788719
-39.58115183246073,276.875,0.81907845
-39.58115183246073,281.875,0.7806816
-39.58115183246073,286.875,1.1663532
-39.58115183246073,291.875,1.1478901
-39.58115183246073,296.875,0.9333515
-39.58115183246073,301.875,1.214756
-39.58115183246073,306.875,0.9926052
-39.58115183246073,311.875,0.9079056
-39.58115183246073,316.875,0.8372021
-39.58115183246073,321.875,0.7636833
-39.58115183246073,326.875,0.71208954
-39.58115183246073,331.875,0.70573235
-39.58115183246073,336.875,0.7552986
-39.58115183246073,341.875,0.8338165
-39.58115183246073,346.875,0.829546
-39.58115183246073,351.875,0.88897324
-39.58115183246073,356.875,0.9528103
-35.81151832460733,1.875,0.9925575
-35.81151832460733,6.875,0.960371
-35.81151832460733,11.875,0.94402695
-35.81151832460733,16.875,0.96502113
-35.81151832460733,21.875,1.0390415
-35.81151832460733,26.875,1.0358009
-35.81151832460733,31.875,1.0371628
-35.81151832460733,36.875,1.2378788
-35.81151832460733,41.875,1.3383923
-35.81151832460733,46.875,1.3692303
-35.81151832460733,51.875,1.3771305
-35.81151832460733,56.875,1.3596249
-35.81151832460733,61.875,1.3441525
-35.81151832460733,66.875,1.3110085
-35.81151832460733,71.875,1.2607231
-35.81151832460733,76.875,1.2211628
-35.81151832460733,81.875,1.1881905
-35.81151832460733,86.875,1.1791
-35.81151832460733,91.875,1.1663418
-35.81151832460733,96.875,1.1488628
-35.81151832460733,101.875,1.1426582
-35.81151832460733,106.875,1.0641041
-35.81151832460733,111.875,0.94405174
-35.81151832460733,116.875,0.9452381
-35.81151832460733,121.875,0.93141747
-35.81151832460733,126.875,1.014595
-35.81151832460733,131.875,1.0501823
-35.81151832460733,136.875,1.1068344
-35.81151832460733,141.875,1.2400417
-35.81151832460733,146.875,1.2800217
-35.81151832460733,151.875,1.5024376
-35.81151832460733,156.875,1.4344597
-35.81151832460733,161.875,1.4673481
-35.81151832460733,166.875,1.5434875
-35.81151832460733,171.875,1.5701752
-35.81151832460733,176.875,1.4373188
-35.81151832460733,181.875,1.2577972
-35.81151832460733,186.875,1.1831322
-35.81151832460733,191.875,1.1460075
-35.81151832460733,196.875,1.1131573
-35.81151832460733,201.875,1.0456848
-35.81151832460733,206.875,0.9471588
-35.81151832460733,211.875,0.87306213
-35.81151832460733,216.875,0.81459236
-35.81151832460733,221.875,0.75751114
-35.81151832460733,226.875,0.7049885
-35.81151832460733,231.875,0.6628132
-35.81151832460733,236.875,0.63191986
-35.81151832460733,241.875,0.65348434
-35.81151832460733,246.875,0.7220669
-35.81151832460733,251.875,0.8005295
-35.81151832460733,256.875,0.85970306
-35.81151832460733,261.875,0.8805504
-35.81151832460733,266.875,0.86787033
-35.81151832460733,271.875,0.832634
-35.81151832460733,276.875,0.7688656
-35.81151832460733,281.875,0.7659569
-35.81151832460733,286.875,1.2571754
-35.81151832460733,291.875,1.2368412
-35.81151832460733,296.875,0.8463993
-35.81151832460733,301.875,0.90503883
-35.81151832460733,306.875,1.0075932
-35.81151832460733,311.875,0.879446
-35.81151832460733,316.875,0.7664871
-35.81151832460733,321.875,0.72141457
-35.81151832460733,326.875,0.72725296
-35.81151832460733,331.875,0.76288986
-35.81151832460733,336.875,0.7993126
-35.81151832460733,341.875,0.85518837
-35.81151832460733,346.875,0.9136467
-35.81151832460733,351.875,0.95051765
-35.81151832460733,356.875,0.9842434
-32.04188481675392,1.875,1.0266247
-32.04188481675392,6.875,0.9695053
-32.04188481675392,11.875,0.92985344
-32.04188481675392,16.875,1.0743599
-32.04188481675392,21.875,1.7339573
-32.04188481675392,26.875,1.4611168
-32.04188481675392,31.875,1.2390156
-32.04188481675392,36.875,1.4300613
-32.04188481675392,41.875,1.4521046
-32.04188481675392,46.875,1.419424
-32.04188481675392,51.875,1.3897686
-32.04188481675392,56.875,1.3702507
-32.04188481675392,61.875,1.3268623
-32.04188481675392,66.875,1.2846451
-32.04188481675392,71.875,1.2531223
-32.04188481675392,76.875,1.2259655
-32.04188481675392,81.875,1.2181015
-32.04188481675392,86.875,1.2062874
-32.04188481675392,91.875,1.1939182
-32.04188481675392,96.875,1.1666565
-32.04188481675392,101.875,1.1212921
-32.04188481675392,106.875,0.9923401
-32.04188481675392,111.875,0.958601
-32.04188481675392,116.875,1.3689213
-32.04188481675392,121.875,1.3999081
-32.04188481675392,126.875,1.2461262
-32.04188481675392,131.875,1.1868858
-32.04188481675392,136.875,1.3702202
-32.04188481675392,141.875,1.4170265
-32.04188481675392,146.875,1.3148117
-32.04188481675392,151.875,1.2379532
-32.04188481675392,156.875,1.2033882
-32.04188481675392,161.875,1.2887859
-32.04188481675392,166.875,1.4198112
-32.04188481675392,171.875,1.430891
-32.04188481675392,176.875,1.3219528
-32.04188481675392,181.875,1.2131233
-32.04188481675392,186.875,1.1690712
-32.04188481675392,191.875,1.164875
-32.04188481675392,196.875,1.1344833
-32.04188481675392,201.875,1.0532627
-32.04188481675392,206.875,0.9602642
-32.04188481675392,211.875,0.89764404
-32.04188481675392,216.875,0.8256054
-32.04188481675392,221.875,0.7421932
-32.04188481675392,226.875,0.64704514
-32.04188481675392,231.875,0.5656185
-32.04188481675392,236.875,0.552948
-32.04188481675392,241.875,0.6196747
-32.04188481675392,246.875,0.7136421
-32.04188481675392,251.875,0.7918663
-32.04188481675392,256.875,0.85392
-32.04188481675392,261.875,0.8749695
-32.04188481675392,266.875,0.8401737
-32.04188481675392,271.875,0.77726364
-32.04188481675392,276.875,0.71325874
-32.04188481675392,281.875,0.7915592
-32.04188481675392,286.875,1.3016853
-32.04188481675392,291.875,1.4295444
-32.04188481675392,296.875,1.2312107
-32.04188481675392,301.875,1.0719833
-32.04188481675392,306.875,1.103056
-32.04188481675392,311.875,1.056715
-32.04188481675392,316.875,0.902462
-32.04188481675392,321.875,0.88077164
-32.04188481675392,326.875,0.9003792
-32.04188481675392,331.875,0.9280338
-32.04188481675392,336.875,0.95952225
-32.04188481675392,341.875,1.0018177
-32.04188481675392,346.875,1.0532074
-32.04188481675392,351.875,1.0766563
-32.04188481675392,356.875,1.0675964
-28.272251308900525,1.875,1.0353394
-28.272251308900525,6.875,0.9657593
-28.272251308900525,11.875,0.9458389
-28.272251308900525,16.875,1.4347572
-28.272251308900525,21.875,2.0228996
-28.272251308900525,26.875,1.8897495
-28.272251308900525,31.875,1.488678
-28.272251308900525,36.875,1.3964062
-28.272251308900525,41.875,1.4191418
-28.272251308900525,46.875,1.3786182
-28.272251308900525,51.875,1.3467503
-28.272251308900525,56.875,1.3292809
-28.272251308900525,61.875,1.2856941
-28.272251308900525,66.875,1.234415
-28.272251308900525,71.875,1.1898556
-28.272251308900525,76.875,1.1642513
-28.272251308900525,81.875,1.1537628
-28.272251308900525,86.875,1.1511173
-28.272251308900525,91.875,1.1399326
-28.272251308900525,96.875,1.0919685
-28.272251308900525,101.875,0.99710274
-28.272251308900525,106.875,0.9105873
-28.272251308900525,111.875,0.96650505
-28.272251308900525,116.875,1.5553017
-28.272251308900525,121.875,1.719677
-28.272251308900525,126.875,1.6732063
-28.272251308900525,131.875,1.5739555
-28.272251308900525,136.875,1.6173687
-28.272251308900525,141.875,1.6883755
-28.272251308900525,146.875,1.6214943
-28.272251308900525,151.875,1.180233
-28.272251308900525,156.875,1.1979961
-28.272251308900525,161.875,1.2901516
-28.272251308900525,166.875,1.3501034
-28.272251308900525,171.875,1.3347778
-28.272251308900525,176.875,1.2583027
-28.272251308900525,181.875,1.1828098
-28.272251308900525,186.875,1.1575928
-28.272251308900525,191.875,1.1330376
-28.272251308900525,196.875,1.088871
-28.272251308900525,201.875,1.0200539
-28.272251308900525,206.875,0.9520016
-28.272251308900525,211.875,0.8924999
-28.272251308900525,216.875,0.80909157
-28.272251308900525,221.875,0.71003723
-28.272251308900525,226.875,0.6328583
-28.272251308900525,231.875,0.6070347
-28.272251308900525,236.875,0.6268711
-28.272251308900525,241.875,0.70218086
-28.272251308900525,246.875,0.791769
-28.272251308900525,251.875,0.8465328
-28.272251308900525,256.875,0.85702133
-28.272251308900525,261.875,0.8298321
-28.272251308900525,266.875,0.77757645
-28.272251308900525,271.875,0.7134342
-28.272251308900525,276.875,0.7021427
-28.272251308900525,281.875,0.90333176
-28.272251308900525,286.875,1.4158115
-28.272251308900525,291.875,1.6497536
-28.272251308900525,296.875,1.3734188
-28.272251308900525,301.875,1.286705
-28.272251308900525,306.875,1.4419556
-28.272251308900525,311.875,1.2758083
-28.272251308900525,316.875,1.1482964
-28.272251308900525,321.875,1.1149673
-28.272251308900525,326.875,1.082655
-28.272251308900525,331.875,1.07864
-28.272251308900525,336.875,1.107441
-28.272251308900525,341.875,1.1402779
-28.272251308900525,346.875,1.1628494
-28.272251308900525,351.875,1.1556835
-28.272251308900525,356.875,1.1100235
-24.502617801047123,1.875,1.0239315
-24.502617801047123,6.875,0.97686005
-24.502617801047123,11.875,1.084135
-24.502617801047123,16.875,2.0232677
-24.502617801047123,21.875,2.1266422
-24.502617801047123,26.875,2.0435066
-24.502617801047123,31.875,1.7146473
-24.502617801047123,36.875,1.3841629
-24.502617801047123,41.875,1.4440346
-24.502617801047123,46.875,1.3937855
-24.502617801047123,51.875,1.2926407
-24.502617801047123,56.875,1.2660675
-24.502617801047123,61.875,1.2194996
-24.502617801047123,66.875,1.153389
-24.502617801047123,71.875,1.1080399
-24.502617801047123,76.875,1.083025
-24.502617801047123,81.875,1.0700188
-24.502617801047123,86.875,1.0638542
-24.502617801047123,91.875,1.040554
-24.502617801047123,96.875,0.9937649
-24.502617801047123,101.875,0.913784
-24.502617801047123,106.875,0.8870449
-24.502617801047123,111.875,0.97740364
-24.502617801047123,116.875,1.6997223
-24.502617801047123,121.875,1.9090328
-24.502617801047123,126.875,1.8996277
-24.502617801047123,131.875,1.8166637
-24.502617801047123,136.875,1.7367096
-24.502617801047123,141.875,1.7031212
-24.502617801047123,146.875,1.7528172
-24.502617801047123,151.875,1.3791294
-24.502617801047123,156.875,1.1998367
-24.502617801047123,161.875,1.2624283
-24.502617801047123,166.875,1.277441
-24.502617801047123,171.875,1.2306709
-24.502617801047123,176.875,1.1523056
-24.502617801047123,181.875,1.0906487
-24.502617801047123,186.875,1.0602169
-24.502617801047123,191.875,1.0345001
-24.502617801047123,196.875,1.0113602
-24.502617801047123,201.875,0.966383
-24.502617801047123,206.875,0.9282417
-24.502617801047123,211.875,0.892437
-24.502617801047123,216.875,0.8383827
-24.502617801047123,221.875,0.7878742
-24.502617801047123,226.875,0.7714081
-24.502617801047123,231.875,0.79403496
-24.502617801047123,236.875,0.8276806
-24.502617801047123,241.875,0.8511162
-24.502617801047123,246.875,0.87496185
-24.502617801047123,251.875,0.87059975
-24.502617801047123,256.875,0.8422127
-24.502617801047123,261.875,0.7998543
-24.502617801047123,266.875,0.75834846
-24.502617801047123,271.875,0.75086784
-24.502617801047123,276.875,0.8398094
-24.502617801047123,281.875,1.094347
-24.502617801047123,286.875,1.4355316
-24.502617801047123,291.875,1.9488335
-24.502617801047123,296.875,1.5649014
-24.502617801047123,301.875,1.4678936
-24.502617801047123,306.875,1.5035286
-24.502617801047123,311.875,1.489584
-24.502617801047123,316.875,1.2989559
-24.502617801047123,321.875,1.2332382
-24.502617801047123,326.875,1.1847363
-24.502617801047123,331.875,1.1814098
-24.502617801047123,336.875,1.2022591
-24.502617801047123,341.875,1.2111549
-24.502617801047123,346.875,1.1864262
-24.502617801047123,351.875,1.1463394
-24.502617801047123,356.875,1.0940571
-20.732984293193716,1.875,1.0578995
-20.732984293193716,6.875,1.0845108
-20.732984293193716,11.875,1.30933
-20.732984293193716,16.875,2.1075401
-20.732984293193716,21.875,2.132782
-20.732984293193716,26.875,1.9867477
-20.732984293193716,31.875,1.7451363
-20.732984293193716,36.875,1.3747807
-20.732984293193716,41.875,1.3649158
-20.732984293193716,46.875,1.3795776
-20.732984293193716,51.875,1.2319126
-20.732984293193716,56.875,1.1864414
-20.732984293193716,61.875,1.1215954
-20.732984293193716,66.875,1.0611916
-20.732984293193716,71.875,1.0335541
-20.732984293193716,76.875,1.0240154
-20.732984293193716,81.875,1.0248585
-20.732984293193716,86.875,1.021492
-20.732984293193716,91.875,0.9915962
-20.732984293193716,96.875,0.9360409
-20.732984293193716,101.875,0.89154243
-20.732984293193716,106.875,0.9087467
-20.732984293193716,111.875,0.99477196
-20.732984293193716,116.875,1.458498
-20.732984293193716,121.875,1.8386574
-20.732984293193716,126.875,1.9513454
-20.732984293193716,131.875,1.8123932
-20.732984293193716,136.875,1.7082348
-20.732984293193716,141.875,1.7114029
-20.732984293193716,146.875,1.5779686
-20.732984293193716,151.875,1.1959801
-20.732984293193716,156.875,1.1623058
-20.732984293193716,161.875,1.1804047
-20.732984293193716,166.875,1.1641064
-20.732984293193716,171.875,1.0965099
-20.732984293193716,176.875,1.033493
-20.732984293193716,181.875,0.9971733
-20.732984293193716,186.875,0.9961319
-20.732984293193716,191.875,1.0031223
-20.732984293193716,196.875,1.0119133
-20.732984293193716,201.875,1.0221252
-20.732984293193716,206.875,1.0362587
-20.732984293193716,211.875,1.036396
-20.732984293193716,216.875,1.022934
-20.732984293193716,221.875,1.0149422
-20.732984293193716,226.875,1.0058174
-20.732984293193716,231.875,0.9986572
-20.732984293193716,236.875,0.9799862
-20.732984293193716,241.875,0.9524708
-20.732984293193716,246.875,0.9210167
-20.732984293193716,251.875,0.8955345
-20.732984293193716,256.875,0.88378906
-20.732984293193716,261.875,0.8822098
-20.732984293193716,266.875,0.90065575
-20.732984293193716,271.875,0.9640198
-20.732984293193716,276.875,1.1046658
-20.732984293193716,281.875,1.3053532
-20.732984293193716,286.875,1.4799118
-20.732984293193716,291.875,2.0065727
-20.732984293193716,296.875,1.7471638
-20.732984293193716,301.875,1.7713356
-20.732984293193716,306.875,1.6398678
-20.732984293193716,311.875,1.7785473
-20.732984293193716,316.875,1.6374454
-20.732984293193716,321.875,1.3276672
-20.732984293193716,326.875,1.2798615
-20.732984293193716,331.875,1.279974
-20.732984293193716,336.875,1.2693119
-20.732984293193716,341.875,1.2380314
-20.732984293193716,346.875,1.199852
-20.732984293193716,351.875,1.1561661
-20.732984293193716,356.875,1.1007557
-16.963350785340317,1.875,1.1851101
-16.963350785340317,6.875,1.3058224
-16.963350785340317,11.875,1.6597309
-16.963350785340317,16.875,2.1203594
-16.963350785340317,21.875,2.0324001
-16.963350785340317,26.875,1.8883018
-16.963350785340317,31.875,1.7904625
-16.963350785340317,36.875,1.6036816
-16.963350785340317,41.875,1.2871304
-16.963350785340317,46.875,1.3906479
-16.963350785340317,51.875,1.1507607
-16.963350785340317,56.875,1.089674
-16.963350785340317,61.875,1.0426483
-16.963350785340317,66.875,1.014677
-16.963350785340317,71.875,1.0183926
-16.963350785340317,76.875,1.0273838
-16.963350785340317,81.875,1.0310802
-16.963350785340317,86.875,1.020916
-16.963350785340317,91.875,0.9870224
-16.963350785340317,96.875,0.96050644
-16.963350785340317,101.875,0.9582119
-16.963350785340317,106.875,1.0010319
-16.963350785340317,111.875,1.04702
-16.963350785340317,116.875,1.1269016
-16.963350785340317,121.875,1.3775082
-16.963350785340317,126.875,1.7569942
-16.963350785340317,131.875,1.698513
-16.963350785340317,136.875,1.5741272
-16.963350785340317,141.875,1.5569267
-16.963350785340317,146.875,1.2208214
-16.963350785340317,151.875,1.0843468
-16.963350785340317,156.875,1.1025085
-16.963350785340317,161.875,1.0892334
-16.963350785340317,166.875,1.0631943
-16.963350785340317,171.875,1.0235214
-16.963350785340317,176.875,1.0103588
-16.963350785340317,181.875,1.0010643
-16.963350785340317,186.875,1.0339546
-16.963350785340317,191.875,1.072403
-16.963350785340317,196.875,1.1234837
-16.963350785340317,201.875,1.1795712
-16.963350785340317,206.875,1.225254
-16.963350785340317,211.875,1.2523651
-16.963350785340317,216.875,1.256422
-16.963350785340317,221.875,1.2414169
-16.963350785340317,226.875,1.2134514
-16.963350785340317,231.875,1.1735802
-16.963350785340317,236.875,1.1230869
-16.963350785340317,241.875,1.0691147
-16.963350785340317,246.875,1.0383167
-16.963350785340317,251.875,1.0484142
-16.963350785340317,256.875,1.0858154
-16.963350785340317,261.875,1.1335983
-16.963350785340317,266.875,1.188921
-16.963350785340317,271.875,1.2666016
-16.963350785340317,276.875,1.3659744
-16.963350785340317,281.875,1.4599361
-16.963350785340317,286.875,1.6793175
-16.963350785340317,291.875,1.8537388
-16.963350785340317,296.875,1.9863834
-16.963350785340317,301.875,1.9273682
-16.963350785340317,306.875,1.6711025
-16.963350785340317,311.875,1.763998
-16.963350785340317,316.875,1.6979446
-16.963350785340317,321.875,1.4301453
-16.963350785340317,326.875,1.3220234
-16.963350785340317,331.875,1.3059864
-16.963350785340317,336.875,1.2746792
-16.963350785340317,341.875,1.2442303
-16.963350785340317,346.875,1.2229309
-16.963350785340317,351.875,1.1966324
-16.963350785340317,356.875,1.1717739
-13.193717277486911,1.875,1.3558807
-13.193717277486911,6.875,1.4655704
-13.193717277486911,11.875,1.6337242
-13.193717277486911,16.875,1.3010788
-13.193717277486911,21.875,1.7774792
-13.193717277486911,26.875,1.8523407
-13.193717277486911,31.875,1.8826656
-13.193717277486911,36.875,1.793148
-13.193717277486911,41.875,1.3150158
-13.193717277486911,46.875,1.2711163
-13.193717277486911,51.875,1.097496
-13.193717277486911,56.875,1.0495148
-13.193717277486911,61.875,1.0397568
-13.193717277486911,66.875,1.0388241
-13.193717277486911,71.875,1.0425129
-13.193717277486911,76.875,1.0422401
-13.193717277486911,81.875,1.0351276
-13.193717277486911,86.875,1.0306892
-13.193717277486911,91.875,1.0272179
-13.193717277486911,96.875,1.0315228
-13.193717277486911,101.875,1.0411568
-13.193717277486911,106.875,1.0641937
-13.193717277486911,111.875,1.0764751
-13.193717277486911,116.875,1.1083336
-13.193717277486911,121.875,1.1661072
-13.193717277486911,126.875,1.2775364
-13.193717277486911,131.875,1.4500103
-13.193717277486911,136.875,1.2476082
-13.193717277486911,141.875,1.2097359
-13.193717277486911,146.875,1.039526
-13.193717277486911,151.875,1.0631409
-13.193717277486911,156.875,1.070818
-13.193717277486911,161.875,1.0490723
-13.193717277486911,166.875,1.0153084
-13.193717277486911,171.875,1.0110149
-13.193717277486911,176.875,1.0303955
-13.193717277486911,181.875,1.0644302
-13.193717277486911,186.875,1.1150799
